Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
aug_0_3209.png_flip_h,FreshFish,456.6948223039217,830.5436063052674,275.94252450980395,499.7105728565936,0.19159191986830934,0.14335979886287098,0.21045120269582032,0.1579809775474914,12.098131127450982,16.71108035371011,9.800306372549018,13.425297962322187,8.031154234293226,8.30257298573411,7.915656259806741,8.189877103752059,0.0021922665382980715,0.0014669688602009015,0.002363372767535323,0.0015653343633101223,0.04682164604430382,0.038301029492702955,0.048614532472660094,0.03956430668304605,0.8600867566351408,0.7458304686557312,0.9154402259560591,0.8470746133658713
aug_0_3209.png_flip_v,FreshFish,456.6948223039217,830.5436063052674,275.94252450980395,499.7105728565936,0.19159191986830934,0.14335979886287098,0.21045120269582032,0.1579809775474914,12.098131127450982,16.71108035371011,9.800306372549018,13.425297962322187,8.031154234293226,8.30257298573411,7.915656259806741,8.189877103752059,0.0021922665382980715,0.0014669688602009015,0.002363372767535323,0.0015653343633101223,0.04682164604430382,0.038301029492702955,0.048614532472660094,0.03956430668304605,0.8600867566351408,0.7458304686557312,0.9154402259560591,0.8470746133658713
aug_0_3209.png_rot_90,FreshFish,275.94252450980395,830.5436063052674,456.6948223039217,499.7105728565936,0.21045120269582032,0.14335979886287098,0.19159191986830934,0.1579809775474914,9.800306372549018,16.71108035371011,12.098131127450982,13.425297962322187,7.915656259806741,8.30257298573411,8.031154234293226,8.189877103752059,0.002363372767535323,0.0014669688602009015,0.0021922665382980715,0.0015653343633101223,0.048614532472660094,0.038301029492702955,0.04682164604430382,0.03956430668304605,0.9154402259560591,0.7458304686557312,0.8600867566351408,0.8470746133658713
aug_0_3209.png_rot_180,FreshFish,456.6948223039217,499.7105728565936,275.94252450980395,830.5436063052674,0.19159191986830934,0.1579809775474914,0.21045120269582032,0.14335979886287098,12.098131127450982,13.425297962322187,9.800306372549018,16.71108035371011,8.031154234293226,8.189877103752059,7.915656259806741,8.30257298573411,0.0021922665382980715,0.0015653343633101223,0.002363372767535323,0.0014669688602009015,0.04682164604430382,0.03956430668304605,0.048614532472660094,0.038301029492702955,0.8600867566351408,0.8470746133658713,0.9154402259560591,0.7458304686557312
aug_0_3230.png_flip_h,FreshFish,320.62533700980396,207.18591311034223,107.7669424019608,574.8812918108422,0.40669251352866254,0.363667062088211,0.4865434827384645,0.35518244754981576,6.85294117647059,5.8531641676278365,4.0101715686274515,9.245551710880433,6.150158781341888,6.215475807834432,5.837441775665662,6.354056740245242,0.01236903746831147,0.010099185523090894,0.015584535052436265,0.010039798078431082,0.11121617449054554,0.10049470395543685,0.12483803527946227,0.1001987927992702,0.8741152341328403,0.9186328059736338,0.957544579859101,0.7742294497213781
aug_0_3230.png_flip_v,FreshFish,320.62533700980396,207.18591311034223,107.7669424019608,574.8812918108422,0.40669251352866254,0.363667062088211,0.4865434827384645,0.35518244754981576,6.85294117647059,5.8531641676278365,4.0101715686274515,9.245551710880433,6.150158781341888,6.215475807834432,5.837441775665662,6.354056740245242,0.01236903746831147,0.010099185523090894,0.015584535052436265,0.010039798078431082,0.11121617449054554,0.10049470395543685,0.12483803527946227,0.1001987927992702,0.8741152341328403,0.9186328059736338,0.957544579859101,0.7742294497213781
aug_0_3230.png_rot_90,FreshFish,107.7669424019608,207.18591311034223,320.62533700980396,574.8812918108422,0.4865434827384645,0.363667062088211,0.40669251352866254,0.35518244754981576,4.0101715686274515,5.8531641676278365,6.85294117647059,9.245551710880433,5.837441775665662,6.215475807834432,6.150158781341888,6.354056740245242,0.015584535052436265,0.010099185523090894,0.01236903746831147,0.010039798078431082,0.12483803527946227,0.10049470395543685,0.11121617449054554,0.1001987927992702,0.957544579859101,0.9186328059736338,0.8741152341328403,0.7742294497213781
aug_0_3230.png_rot_180,FreshFish,320.62533700980396,574.8812918108422,107.7669424019608,207.18591311034223,0.40669251352866254,0.35518244754981576,0.4865434827384645,0.363667062088211,6.85294117647059,9.245551710880433,4.0101715686274515,5.8531641676278365,6.150158781341888,6.354056740245242,5.837441775665662,6.215475807834432,0.01236903746831147,0.010039798078431082,0.015584535052436265,0.010099185523090894,0.11121617449054554,0.1001987927992702,0.12483803527946227,0.10049470395543685,0.8741152341328403,0.7742294497213781,0.957544579859101,0.9186328059736338
aug_0_3370.png_flip_h,FreshFish,319.21216299019613,357.8713110342175,256.68072916666665,713.7318262206842,0.5209704411421281,0.5151947873110033,0.5356945581445973,0.4782511994015149,7.252910539215688,7.343606305267204,6.509589460784314,11.717585544021528,5.3165466172595615,5.352267943968911,5.260704557074518,5.561130848773946,0.15563374309253813,0.15211675478673875,0.1572749556820469,0.14897583737718953,0.3945044272153839,0.39002147990429803,0.3965790661167668,0.3859738817293076,0.8968645813133876,0.8844912387507217,0.9170034889741338,0.769631494425509
aug_0_3370.png_flip_v,FreshFish,319.21216299019613,357.8713110342175,256.68072916666665,713.7318262206842,0.5209704411421281,0.5151947873110033,0.5356945581445973,0.4782511994015149,7.252910539215688,7.343606305267204,6.509589460784314,11.717585544021528,5.3165466172595615,5.352267943968911,5.260704557074518,5.561130848773946,0.15563374309253813,0.15211675478673875,0.1572749556820469,0.14897583737718953,0.3945044272153839,0.39002147990429803,0.3965790661167668,0.3859738817293076,0.8968645813133876,0.8844912387507217,0.9170034889741338,0.769631494425509
